cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
rocca_s,gpu,gpu0_baseline,23,8388608,14.1259,593845,0xa55a12343fffffff
rocca_s,gpu,gpu2_optimized+ilp,23,8388608,11.6924,717439,0xa55a12343fffffff
rocca_s,cpu,cpu_baseline,24,16777216,29.7612,563728,0xa55a12343fffffff
rocca_s,gpu,gpu0_baseline,24,16777216,28.2648,593572,0xa55a12343fffffff
rocca_s,gpu,gpu2_optimized+ilp,24,16777216,21.9524,764255,0xa55a12343fffffff
rocca_s,cpu,cpu_baseline,25,33554432,59.4792,564137,0xa55a12343fffffff
rocca_s,gpu,gpu0_baseline,25,33554432,56.5242,593629,0xa55a12343fffffff
rocca_s,gpu,gpu2_optimized+ilp,25,33554432,40.1827,835047,0xa55a12343fffffff
rocca_s,cpu,cpu_baseline,26,67108864,119.078,563570,0xa55a12343fffffff
rocca_s,gpu,gpu0_baseline,26,67108864,113.023,593765,0xa55a12343fffffff
rocca_s,gpu,gpu2_optimized+ilp,26,67108864,82.6729,811740,0xa55a12343fffffff
rocca_s,cpu,cpu_baseline,27,134217728,237.729,564584,0xa55a12343fffffff
rocca_s,gpu,gpu0_baseline,27,134217728,226.198,593364,0xa55a12343fffffff
rocca_s,gpu,gpu2_optimized+ilp,27,134217728,166.03,808392,0xa55a12343fffffff
rocca_s,cpu,cpu_baseline,28,268435456,475.946,564004,0xa55a12343fffffff
rocca_s,gpu,gpu0_baseline,28,268435456,451.114,595050,0xa55a12343fffffff
rocca_s,gpu,gpu2_optimized+ilp,28,268435456,330.501,812209,0xa55a12343fffffff
rocca_s,cpu,cpu_baseline,29,536870912,954.393,562526,0xa55a12343fffffff
rocca_s,gpu,gpu0_baseline,29,536870912,903.476,594228,0xa55a12343fffffff
rocca_s,gpu,gpu2_optimized+ilp,29,536870912,655.394,819157,0xa55a12343fffffff
rocca_s,cpu,cpu_baseline,30,1073741824,1926.18,557445,0xa55a12343fffffff
rocca_s,gpu,gpu0_baseline,30,1073741824,1823.42,588861,0xa55a12343fffffff
rocca_s,gpu,gpu2_optimized+ilp,30,1073741824,1322.73,811758,0xa55a12343fffffff
