cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
speck64_128,cpu,cpu_optimized_ilp2,7,128,4.57e-06,2.80088e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,8,256,9.1e-06,2.81319e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,9,512,1.799e-05,2.84603e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,10,1024,3.601e-05,2.84365e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,11,2048,7.191e-05,2.848e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,12,4096,0.00014399,2.84464e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,13,8192,0.000304751,2.6881e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,14,16384,0.000578821,2.83058e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,15,32768,0.00115486,2.83739e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,16,65536,0.00231885,2.82622e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,17,131072,0.00462527,2.83382e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,18,262144,0.00926395,2.82972e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,19,524288,0.0185355,2.82856e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,20,1048576,0.0370475,2.83036e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,21,2097152,0.0740795,2.83095e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,22,4194304,0.148305,2.82816e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,23,8388608,0.296114,2.8329e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,24,16777216,0.591437,2.83669e+07,0xa55a12343fffffff
grain_v1,cpu,cpu_optimized_circular,1,2,6.19e-06,323102,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,2,4,7.99e-06,500626,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,3,8,1.572e-05,508906,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,4,16,3.656e-05,437637,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,5,32,6.272e-05,510204,0x0000000000000000
grain_v1,cpu,cpu_optimized_circular,6,64,0.00012985,492876,0x0000000000000000
