cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
rocca,gpu,gpu2_optimized+ilp,25,33554432,47.6137,704722,0xa55a12343fffffff
rocca,cpu,cpu_baseline,26,67108864,106.981,627296,0xa55a12343fffffff
rocca,gpu,gpu0_baseline,26,67108864,85.9539,780754,0xa55a12343fffffff
rocca,gpu,gpu2_optimized+ilp,26,67108864,95.1783,705085,0xa55a12343fffffff
rocca,cpu,cpu_baseline,27,134217728,213.399,628952,0xa55a12343fffffff
rocca,gpu,gpu0_baseline,27,134217728,170.364,787830,0xa55a12343fffffff
rocca,gpu,gpu2_optimized+ilp,27,134217728,189.572,708002,0xa55a12343fffffff
rocca,cpu,cpu_baseline,28,268435456,425.979,630162,0xa55a12343fffffff
rocca,gpu,gpu0_baseline,28,268435456,336.1,798678,0xa55a12343fffffff
rocca,gpu,gpu2_optimized+ilp,28,268435456,380.445,705582,0xa55a12343fffffff
rocca,cpu,cpu_baseline,29,536870912,851.047,630835,0xa55a12343fffffff
rocca,gpu,gpu0_baseline,29,536870912,667.87,803855,0xa55a12343fffffff
rocca,gpu,gpu2_optimized+ilp,29,536870912,761.902,704645,0xa55a12343fffffff
rocca,cpu,cpu_baseline,30,1073741824,1722.64,623312,0xa55a12343fffffff
rocca,gpu,gpu0_baseline,30,1073741824,1330.47,807037,0xa55a12343fffffff
rocca,gpu,gpu2_optimized+ilp,30,1073741824,1517.79,707434,0xa55a12343fffffff
