cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
aes128,gpu,gpu1_optimized,23,8388608,0.513589,1.63333e+07,0xa55a12343fffffff
aes128,gpu,gpu2_optimized+ilp,23,8388608,0.531689,1.57773e+07,0xa55a12343fffffff
aes128,cpu,cpu_baseline,24,16777216,4.94628,3.39189e+06,0xa55a12343fffffff
aes128,gpu,gpu0_baseline,24,16777216,1.05447,1.59106e+07,0xa55a12343fffffff
aes128,gpu,gpu1_optimized,24,16777216,1.02497,1.63685e+07,0xa55a12343fffffff
aes128,gpu,gpu2_optimized+ilp,24,16777216,1.06206,1.57969e+07,0xa55a12343fffffff
aes128,cpu,cpu_baseline,25,33554432,9.88172,3.39561e+06,0xa55a12343fffffff
aes128,gpu,gpu0_baseline,25,33554432,2.11171,1.58897e+07,0xa55a12343fffffff
aes128,gpu,gpu1_optimized,25,33554432,2.05445,1.63326e+07,0xa55a12343fffffff
aes128,gpu,gpu2_optimized+ilp,25,33554432,2.13326,1.57292e+07,0xa55a12343fffffff
aes128,cpu,cpu_baseline,26,67108864,19.7106,3.40471e+06,0xa55a12343fffffff
aes128,gpu,gpu0_baseline,26,67108864,4.20811,1.59475e+07,0xa55a12343fffffff
aes128,gpu,gpu1_optimized,26,67108864,4.107,1.63401e+07,0xa55a12343fffffff
aes128,gpu,gpu2_optimized+ilp,26,67108864,4.27655,1.56923e+07,0xa55a12343fffffff
aes128,cpu,cpu_baseline,27,134217728,39.4249,3.40439e+06,0xa55a12343fffffff
aes128,gpu,gpu0_baseline,27,134217728,8.42127,1.59379e+07,0xa55a12343fffffff
aes128,gpu,gpu1_optimized,27,134217728,8.19946,1.63691e+07,0xa55a12343fffffff
aes128,gpu,gpu2_optimized+ilp,27,134217728,8.56629,1.56681e+07,0xa55a12343fffffff
aes128,cpu,cpu_baseline,28,268435456,79.2715,3.38628e+06,0xa55a12343fffffff
