cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
grain_v1,gpu,gpu2_optimized+ilp,22,4194304,0.0111471,3.76268e+08,0xa55a12343fffffff
grain_v1,cpu,cpu_baseline,23,8388608,19.0362,440667,0xa55a12343fffffff
grain_v1,gpu,gpu0_baseline,23,8388608,0.0331518,2.53036e+08,0xa55a12343fffffff
grain_v1,gpu,gpu1_optimized,23,8388608,0.0210549,3.98416e+08,0xa55a12343fffffff
grain_v1,gpu,gpu2_optimized+ilp,23,8388608,0.0211412,3.96789e+08,0xa55a12343fffffff
grain_v1,cpu,cpu_baseline,24,16777216,38.121,440104,0xa55a12343fffffff
grain_v1,gpu,gpu0_baseline,24,16777216,0.0933814,1.79663e+08,0xa55a12343fffffff
grain_v1,gpu,gpu1_optimized,24,16777216,0.0425664,3.94142e+08,0xa55a12343fffffff
grain_v1,gpu,gpu2_optimized+ilp,24,16777216,0.0430118,3.90061e+08,0xa55a12343fffffff
grain_v1,cpu,cpu_baseline,25,33554432,76.4086,439145,0xa55a12343fffffff
grain_v1,gpu,gpu0_baseline,25,33554432,0.136465,2.45884e+08,0xa55a12343fffffff
grain_v1,gpu,gpu1_optimized,25,33554432,0.0878408,3.81992e+08,0xa55a12343fffffff
grain_v1,gpu,gpu2_optimized+ilp,25,33554432,0.0858316,3.90933e+08,0xa55a12343fffffff
grain_v1,cpu,cpu_baseline,26,67108864,158.461,423503,0xa55a12343fffffff
grain_v1,gpu,gpu0_baseline,26,67108864,0.279971,2.397e+08,0xa55a12343fffffff
grain_v1,gpu,gpu1_optimized,26,67108864,0.178139,3.76721e+08,0xa55a12343fffffff
grain_v1,gpu,gpu2_optimized+ilp,26,67108864,0.17868,3.75582e+08,0xa55a12343fffffff
grain_v1,cpu,cpu_baseline,27,134217728,314.313,427019,0xa55a12343fffffff
grain_v1,gpu,gpu0_baseline,27,134217728,0.583888,2.29869e+08,0xa55a12343fffffff
grain_v1,gpu,gpu1_optimized,27,134217728,0.315551,4.25343e+08,0xa55a12343fffffff
grain_v1,gpu,gpu2_optimized+ilp,27,134217728,0.320505,4.18769e+08,0xa55a12343fffffff
