cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
present80,cpu,cpu_optimized_ilp2,26,67108864,412.724,162600,0xa55a12343fffffff
present80,cpu,cpu_optimized_ilp2,27,134217728,819.471,163786,0xa55a12343fffffff
present80,cpu,cpu_optimized_ilp2,28,268435456,1638.34,163846,0xa55a12343fffffff
present80,cpu,cpu_optimized_ilp2,29,536870912,3277.81,163790,0xa55a12343fffffff
present80,cpu,cpu_optimized_ilp2,30,1073741824,6556.55,163766,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,1,2,2.4e-07,8.33333e+06,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,2,4,2.1e-07,1.90476e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,3,8,3.1e-07,2.58065e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,4,16,5.7e-07,2.80702e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,5,32,1.13e-06,2.83186e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,6,64,2.231e-06,2.86867e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,7,128,4.41e-06,2.90249e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,8,256,8.7e-06,2.94253e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,9,512,1.7401e-05,2.94236e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,10,1024,3.476e-05,2.94591e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,11,2048,6.9531e-05,2.94545e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,12,4096,0.000138923,2.9484e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,13,8192,0.000277776,2.94914e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,14,16384,0.000555612,2.94882e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,15,32768,0.00111642,2.93509e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,16,65536,0.00223435,2.93311e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,17,131072,0.00445277,2.94361e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,18,262144,0.0089316,2.93502e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,19,524288,0.0178827,2.93182e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,20,1048576,0.0358996,2.92086e+07,0xa55a12343fffffff
speck64_128,cpu,cpu_optimized_ilp2,21,2097152,0.0721695,2.90587e+07,0xa55a12343fffffff
